name,latitude,longitude,empty_slots,free_bikes,banking,ebikes,last_updated,payment-terminal,renting,returning,slots,uid,timestamp,occupancy_rate
Jourdain - Place des Grandes Rigoles,48.87403113727167,2.38959476351738,21,0,True,0,1970-01-01 00:00:01.697702104+00:00,True,1,1,22,20112,2023-10-19 08:13:58.253000+00:00,95.45454545454545
Rocher - Laborde,48.87590240712654,2.322616316378116,57,7,True,3,1970-01-01 00:00:01.697701946+00:00,True,1,1,65,8017,2023-10-19 08:13:57.456000+00:00,87.6923076923077
Fontenay - Libération,48.84780306364685,2.445141971111298,24,1,False,1,1970-01-01 00:00:01.697702214+00:00,False,1,1,25,43008,2023-10-19 08:13:58.278000+00:00,96.0
Grands Moulins de Pantin,48.89738369720229,2.395998537540436,35,13,False,8,1970-01-01 00:00:01.697702228+00:00,False,1,1,50,19044,2023-10-19 08:13:57.756000+00:00,70.0
Gambetta - Saint Fargeau,48.871244610447015,2.40390568971634,23,1,False,0,1970-01-01 00:00:01.697702103+00:00,False,1,1,24,20037,2023-10-19 08:13:58.356000+00:00,95.83333333333334
Cimetière de Fontenay-sous-Bois,48.84706173362218,2.4787822365760808,14,1,False,1,1970-01-01 00:00:01.697701765+00:00,False,1,1,15,41209,2023-10-19 08:13:57.077000+00:00,93.33333333333333
Gabriel Péri - Francisco Ferrer,48.88633710236977,2.407338917255402,12,3,False,1,1970-01-01 00:00:01.697701890+00:00,False,1,1,18,33102,2023-10-19 08:13:58.390000+00:00,66.66666666666666
Place de la Reine Astrid,48.864920982538,2.3025491823859,9,45,True,23,1970-01-01 00:00:01.697702232+00:00,True,1,1,54,8045,2023-10-19 08:13:58.281000+00:00,16.666666666666664
Lucie Aubrac - Fort,48.818144834008976,2.271184623241425,29,1,True,1,1970-01-01 00:00:01.697701771+00:00,True,1,1,30,21312,2023-10-19 08:13:57.741000+00:00,96.66666666666667
Pajol - Place Herbert,48.8927825,2.3635598,35,2,True,0,1970-01-01 00:00:01.697702224+00:00,True,1,1,39,18011,2023-10-19 08:13:58.292000+00:00,89.74358974358975
Fédération - Suffren,48.852828153442,2.2978776320815,18,5,True,0,1970-01-01 00:00:01.697701935+00:00,True,1,1,25,15105,2023-10-19 08:13:58.022000+00:00,72.0
Hôpital Européen Georges Pompidou ,48.83769531916335,2.275374233722687,1,63,False,11,1970-01-01 00:00:01.697702212+00:00,False,1,1,64,15104,2023-10-19 08:13:57.656000+00:00,1.5625
Concorde - Stalingrad,48.7985844,2.3821302,31,4,True,3,1970-01-01 00:00:01.697702061+00:00,True,1,1,35,44006,2023-10-19 08:13:58.674000+00:00,88.57142857142857
Carducci - Place Hannah Arendt,48.8774366815158,2.3860743641853337,25,2,False,1,1970-01-01 00:00:01.697702160+00:00,False,1,1,27,19120,2023-10-19 08:13:57.381000+00:00,92.5925925925926
Saint-Jacques - Val de Grâce,48.8417514,2.3413893,6,11,False,5,1970-01-01 00:00:01.697702172+00:00,False,1,1,19,5004,2023-10-19 08:13:56.651000+00:00,31.57894736842105
Manin - Carrières d'Amérique,48.88467214209463,2.391969859600068,17,3,False,1,1970-01-01 00:00:01.697701975+00:00,False,1,1,20,19103,2023-10-19 08:13:58.261000+00:00,85.0
Victor Hugo - Jeanne Jugan,48.84394906403183,2.415081394834419,26,1,False,1,1970-01-01 00:00:01.697701798+00:00,False,1,1,28,12114,2023-10-19 08:13:57.965000+00:00,92.85714285714286
Porte de Vanves,48.828012849445,2.3056878894567,21,9,False,3,1970-01-01 00:00:01.697702229+00:00,False,1,1,32,14138,2023-10-19 08:13:58.309000+00:00,65.625
Place de la République - Voltaire,48.866830968942,2.3654810339212,16,1,True,1,1970-01-01 00:00:01.697702109+00:00,True,1,1,19,11046,2023-10-19 08:13:57.476000+00:00,84.21052631578947
Conservatoire de Musique,48.77093586667601,2.40340143442154,3,22,False,4,1970-01-01 00:00:01.697702198+00:00,False,1,1,25,46003,2023-10-19 08:13:57.947000+00:00,12.0
Gare de l'Est - Fidélité,48.874575,2.356796,7,5,False,2,1970-01-01 00:00:01.697702201+00:00,False,1,1,15,10017,2023-10-19 08:13:56.924000+00:00,46.666666666666664
Championnet - Vauvenargues,48.89401874744574,2.3319872841238976,28,2,True,2,1970-01-01 00:00:01.697702182+00:00,True,1,1,33,18028,2023-10-19 08:13:58.361000+00:00,84.84848484848484
Buisson Saint-Louis - Saint-Maur,48.87174684930295,2.3722528328789854,19,0,False,0,1970-01-01 00:00:01.697701670+00:00,False,1,1,19,10024,2023-10-19 08:13:56.852000+00:00,100.0
Place Albert Kahn,48.89579697978,2.3455855841349,0,0,True,0,1970-01-01 00:00:01.688374764+00:00,True,0,0,0,18031,2023-10-19 08:13:57.312000+00:00,
Gare du Nord - Denain,48.879595787608,2.3544725775719,19,0,True,0,1970-01-01 00:00:01.697702030+00:00,True,1,1,20,10153,2023-10-19 08:13:58.487000+00:00,95.0
Lecourbe - Jean Maridor,48.83796366147599,2.2877392172813416,11,7,False,2,1970-01-01 00:00:01.697702093+00:00,False,1,1,19,15054,2023-10-19 08:13:57.734000+00:00,57.89473684210527
Grenelle - Violet,48.84993035512154,2.294612042605877,5,29,True,6,1970-01-01 00:00:01.697702202+00:00,True,1,1,35,15106,2023-10-19 08:13:58.142000+00:00,14.285714285714285
Repos - Cimetière du Père Lachaise,48.859358523593,2.3896131366845,33,0,True,0,1970-01-01 00:00:01.697702205+00:00,True,1,1,33,20131,2023-10-19 08:13:58.573000+00:00,100.0
Mouton Duvernet - Général Leclerc,48.831632518292565,2.3293121159076686,37,2,True,2,1970-01-01 00:00:01.697702012+00:00,True,1,1,39,14008,2023-10-19 08:13:57.730000+00:00,94.87179487179486
Enghien - Faubourg Poissonnière,48.872420063053,2.3483952362828,11,20,False,5,1970-01-01 00:00:01.697702133+00:00,False,1,1,33,10042,2023-10-19 08:13:58.462000+00:00,33.33333333333333
Place Robert Guillemard,48.836191728066666,2.2811267160086417,5,19,False,2,1970-01-01 00:00:01.697702193+00:00,False,1,1,24,15110,2023-10-19 08:13:58.328000+00:00,20.833333333333336
Raspail - Chomel,48.852233164303,2.3266580700874,4,44,True,18,1970-01-01 00:00:01.697702145+00:00,True,1,1,49,7101,2023-10-19 08:13:58.425000+00:00,8.16326530612245
Marc Sangnier - Porte de Vanves,48.825218683556734,2.3107116669416428,17,4,False,1,1970-01-01 00:00:01.697702053+00:00,False,1,1,21,14106,2023-10-19 08:13:57.858000+00:00,80.95238095238095
Etienne Jodelle - Saint Ouen,48.88794016394694,2.326124420314341,30,0,False,0,1970-01-01 00:00:01.697702135+00:00,False,1,1,33,18046,2023-10-19 08:13:58.234000+00:00,90.9090909090909
Marcelin Berthelot,48.8415473058801,2.233161628246308,22,5,False,1,1970-01-01 00:00:01.697702168+00:00,False,1,1,27,21006,2023-10-19 08:13:57.865000+00:00,81.48148148148148
Guy Môquet - Etienne Dolet,48.81527009991819,2.298078276995073,20,3,False,2,1970-01-01 00:00:01.697702230+00:00,False,1,1,23,22406,2023-10-19 08:13:56.761000+00:00,86.95652173913044
Jean Jaurès - Presles,48.90713441498779,2.396005728053061,20,9,True,8,1970-01-01 00:00:01.697702232+00:00,True,1,1,30,35002,2023-10-19 08:13:56.464000+00:00,66.66666666666666
Boissière - Etienne Dolet,48.876111,2.4677312,18,2,False,1,1970-01-01 00:00:01.697702112+00:00,False,1,1,21,31102,2023-10-19 08:13:58.447000+00:00,85.71428571428571
Edouard Tremblay - Julian Grimaux,48.781383825117,2.3723508417606,26,4,False,4,1970-01-01 00:00:01.697701764+00:00,False,1,1,30,44013,2023-10-19 08:13:57.778000+00:00,86.66666666666667
Bertie Albrecht - Hoche,48.87614039826388,2.301303138307601,17,15,True,9,1970-01-01 00:00:01.697702170+00:00,True,1,1,32,8054,2023-10-19 08:13:56.826000+00:00,53.125
Sibelle - Alésia,48.826701758539215,2.3384983465075493,24,1,False,1,1970-01-01 00:00:01.697701712+00:00,False,1,1,25,14012,2023-10-19 08:13:58.686000+00:00,96.0
Hôtel de Ville de Boulogne Billancourt,48.83495885166784,2.241680324077606,10,15,True,5,1970-01-01 00:00:01.697702159+00:00,True,1,1,26,21005,2023-10-19 08:13:56.505000+00:00,38.46153846153847
Cevennes - Bergers,48.84240765130395,2.281037718057633,21,7,True,0,1970-01-01 00:00:01.697702143+00:00,True,1,1,29,15109,2023-10-19 08:13:58.302000+00:00,72.41379310344827
Molière - République,48.81111581390707,2.314573862444816,26,3,False,1,1970-01-01 00:00:01.697702147+00:00,False,1,1,30,21209,2023-10-19 08:13:58.475000+00:00,86.66666666666667
Chevaleret - Tolbiac,48.82941,2.375934,2,19,True,0,1970-01-01 00:00:01.697701897+00:00,True,1,1,21,13053,2023-10-19 08:13:58.079000+00:00,9.523809523809524
Hoche - Jean Lolive,48.89110239200789,2.402843534946442,23,0,True,0,1970-01-01 00:00:01.697702120+00:00,True,1,1,24,35010,2023-10-19 08:13:58.089000+00:00,95.83333333333334
David Weill - Parc Montsouris,48.8210923742561,2.333725690841675,21,1,True,1,1970-01-01 00:00:01.697702140+00:00,True,1,1,22,14124,2023-10-19 08:13:57.024000+00:00,95.45454545454545
Hôtel de Ville de Nanterre,48.89237189825042,2.205548956990242,26,11,True,4,1970-01-01 00:00:01.697702163+00:00,True,1,1,38,92008,2023-10-19 08:13:56.660000+00:00,68.42105263157895
Marcadet - Barbès,48.890451120965,2.3490573929687,34,0,True,0,1970-01-01 00:00:01.697701878+00:00,True,1,1,37,18022,2023-10-19 08:13:58.290000+00:00,91.8918918918919
Vaneau - Sèvres,48.84856323305935,2.3204218259345537,26,8,False,6,1970-01-01 00:00:01.697702145+00:00,False,1,1,35,7002,2023-10-19 08:13:58.467000+00:00,74.28571428571429
Jean Jaurès - Salvador Allende,48.821475594736775,2.3026576638221745,42,1,False,1,1970-01-01 00:00:01.697702052+00:00,False,1,1,43,22402,2023-10-19 08:13:58.310000+00:00,97.67441860465115
François Debergue - Croix de Chavaux,48.85742170807208,2.437578141689301,55,2,True,1,1970-01-01 00:00:01.697702144+00:00,True,1,1,57,31008,2023-10-19 08:13:57.434000+00:00,96.49122807017544
Nationale - Place Jules Guesde,48.82753962462998,2.2416052222251897,14,9,False,3,1970-01-01 00:00:01.697702182+00:00,False,1,1,23,21015,2023-10-19 08:13:57.472000+00:00,60.86956521739131
Gabriel Péri - Danielle Casanova,48.790114,2.4025777,7,13,True,1,1970-01-01 00:00:01.697701783+00:00,True,1,1,20,44003,2023-10-19 08:13:58.502000+00:00,35.0
Route de la Muette - Porte de Neuilly,48.8798926,2.2587671,30,17,True,4,1970-01-01 00:00:01.697702151+00:00,True,1,1,50,16122,2023-10-19 08:13:58.208000+00:00,60.0
Carnot - Pâquerettes,48.79592939432515,2.4261841177940373,14,12,False,0,1970-01-01 00:00:01.697702069+00:00,False,1,1,26,41404,2023-10-19 08:13:58.489000+00:00,53.84615384615385
Tertres - Fontaine,48.78755365471565,2.306235730648041,27,1,False,1,1970-01-01 00:00:01.697702042+00:00,False,1,1,28,22203,2023-10-19 08:13:58.236000+00:00,96.42857142857143
Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,60,1,True,1,1970-01-01 00:00:01.697702200+00:00,True,1,1,61,41202,2023-10-19 08:13:58.400000+00:00,98.36065573770492
Raspail - Manufacture des Oeillets,48.8094458,2.3903009,8,23,True,6,1970-01-01 00:00:01.697702231+00:00,True,1,1,32,42021,2023-10-19 08:13:57.052000+00:00,25.0
Lucie Aubrac - Franklin,48.86223916006812,2.4435862898826604,32,3,True,2,1970-01-01 00:00:01.697702190+00:00,True,1,1,36,31016,2023-10-19 08:13:57.517000+00:00,88.88888888888889
Place de l'Eglise - Vitry-sur-Seine,48.791922819921815,2.395057752728462,2,25,False,1,1970-01-01 00:00:01.697702071+00:00,False,1,1,28,44004,2023-10-19 08:13:56.558000+00:00,7.142857142857142
Noisy le Sec - Jean-Baptiste Clément,48.87451538963655,2.415283620357514,19,1,False,1,1970-01-01 00:00:01.697701709+00:00,False,1,1,22,31708,2023-10-19 08:13:56.961000+00:00,86.36363636363636
Marcelle - Thalie,48.8835462,2.4137883,18,0,True,0,1970-01-01 00:00:01.697702180+00:00,True,1,1,20,35020,2023-10-19 08:13:57.264000+00:00,90.0
Henri Ste-Claire Déville - Paul Héroult,48.892663,2.172411,14,10,False,6,1970-01-01 00:00:01.697702096+00:00,False,1,1,24,25003,2023-10-19 08:13:58.537000+00:00,58.333333333333336
Louis Lumière - Porte de Bagnolet,48.86431136000005,2.4105210229754443,19,1,False,1,1970-01-01 00:00:01.697702074+00:00,False,1,1,20,20115,2023-10-19 08:13:56.614000+00:00,95.0
Paris - Emile Zola,48.854898095789295,2.4186685681343083,23,5,True,2,1970-01-01 00:00:01.697702136+00:00,True,1,1,30,31003,2023-10-19 08:13:58.417000+00:00,76.66666666666667
Victor Hugo - Galliéni,48.83802015441127,2.2460845112800603,21,10,True,2,1970-01-01 00:00:01.697702108+00:00,True,1,1,34,21008,2023-10-19 08:13:56.512000+00:00,61.76470588235294
Victoire - Chaussée d'Antin,48.8750657910044,2.3316738009452824,3,21,True,5,1970-01-01 00:00:01.697702170+00:00,True,1,1,24,9116,2023-10-19 08:13:58.423000+00:00,12.5
Proudhon - Président Wilson,48.906442763495,2.3584905266762,3,26,False,12,1970-01-01 00:00:01.697702205+00:00,False,1,1,30,32001,2023-10-19 08:13:57.495000+00:00,10.0
Square Georges Melies,48.84070239213081,2.409667745232582,16,24,False,5,1970-01-01 00:00:01.697702215+00:00,False,1,1,40,12154,2023-10-19 08:13:57.507000+00:00,40.0
Galilée - Kléber,48.86741186571367,2.290781380114821,12,20,True,14,1970-01-01 00:00:01.697702088+00:00,True,1,1,32,16008,2023-10-19 08:13:57.951000+00:00,37.5
Richard Lenoir - Jean-Pierre Timbaud,48.86580427668637,2.369337074966926,33,2,True,2,1970-01-01 00:00:01.697702093+00:00,True,1,1,36,11039,2023-10-19 08:13:58.252000+00:00,91.66666666666666
Legendre - Dulong,48.8853251694029,2.316423766314984,18,2,True,2,1970-01-01 00:00:01.697701925+00:00,True,1,1,23,17013,2023-10-19 08:13:58.168000+00:00,78.26086956521739
Bosquet - Saint-Dominique,48.85865170952645,2.303716580234576,3,22,True,2,1970-01-01 00:00:01.697702206+00:00,True,1,1,28,7021,2023-10-19 08:13:58.401000+00:00,10.714285714285714
Chemin Vert - Saint-Maur,48.86112461407359,2.381299026310444,42,1,True,0,1970-01-01 00:00:01.697702069+00:00,True,1,1,45,11026,2023-10-19 08:13:58.263000+00:00,93.33333333333333
Quai Panhard et Levassor,48.82837482809675,2.384273745805574,0,56,True,16,1970-01-01 00:00:01.697702094+00:00,True,1,1,57,13050,2023-10-19 08:13:56.601000+00:00,0.0
Square du Théâtre du Garde-Chasse,48.881287375060616,2.420119643211365,48,1,False,1,1970-01-01 00:00:01.697702013+00:00,False,1,1,50,32604,2023-10-19 08:13:56.839000+00:00,96.0
Botzaris - Parc des Buttes Chaumont,48.877951,2.381464,19,0,False,0,1970-01-01 00:00:01.697701924+00:00,False,1,1,20,19024,2023-10-19 08:13:58.414000+00:00,95.0
Faubourg Montmartre - La Fayette,48.87525454905335,2.340853661298752,25,9,True,3,1970-01-01 00:00:01.697702198+00:00,True,1,1,35,9014,2023-10-19 08:13:57.553000+00:00,71.42857142857143
Joseph Liouville - Croix Nivert,48.844835471244416,2.297508493065834,57,7,True,0,1970-01-01 00:00:01.697702144+00:00,True,1,1,64,15021,2023-10-19 08:13:58.652000+00:00,89.0625
Place Madeleine Daniélou,48.883498,2.282015,32,10,False,1,1970-01-01 00:00:01.697702225+00:00,False,1,1,42,17105,2023-10-19 08:13:58.205000+00:00,76.19047619047619
Estrapade - Ulm,48.84512772828039,2.3454568170361734,5,11,False,5,1970-01-01 00:00:01.697702083+00:00,False,1,1,16,5012,2023-10-19 08:13:57.069000+00:00,31.25
Parmentier - République,48.8644954,2.3750124,44,4,True,3,1970-01-01 00:00:01.697702088+00:00,True,1,1,50,11105,2023-10-19 08:13:57.965000+00:00,88.0
Lieutenant Chauré - Etienne Marey,48.86746195408435,2.405970990657807,18,1,True,1,1970-01-01 00:00:01.697702188+00:00,True,1,1,20,20134,2023-10-19 08:13:56.989000+00:00,90.0
Cujas - Saint-Michel,48.848191348584,2.341831654854,11,7,True,2,1970-01-01 00:00:01.697702130+00:00,True,1,1,19,5106,2023-10-19 08:13:57.777000+00:00,57.89473684210527
Flandre - Alphonse Karr,48.89465,2.381868,24,2,True,2,1970-01-01 00:00:01.697702012+00:00,True,1,1,26,19008,2023-10-19 08:13:58.373000+00:00,92.3076923076923
Larmeroux - Baudelaire,48.816939911292,2.2809894804846,23,1,False,1,1970-01-01 00:00:01.697702180+00:00,False,1,1,29,21701,2023-10-19 08:13:57.979000+00:00,79.3103448275862
Jean-François Lépine - Stephenson,48.88611466796807,2.356855627529275,19,0,True,0,1970-01-01 00:00:01.697701968+00:00,True,1,1,22,18009,2023-10-19 08:13:58.549000+00:00,86.36363636363636
Messine - Place Du Pérou,48.87544803396074,2.315508019010038,0,12,True,4,1970-01-01 00:00:01.697701941+00:00,True,1,1,12,8026,2023-10-19 08:13:57.996000+00:00,0.0
Beffroy,48.886591074488,2.261394560337067,6,19,True,7,1970-01-01 00:00:01.697702187+00:00,True,1,1,26,22003,2023-10-19 08:13:57.193000+00:00,23.076923076923077
Molitor - Chardon-Lagache,48.84520880183234,2.2656840831041336,14,19,True,2,1970-01-01 00:00:01.697702070+00:00,True,1,1,34,16038,2023-10-19 08:13:58.508000+00:00,41.17647058823529
Général De Gaulle - Alouette,48.839109,2.4175664,26,0,True,0,1970-01-01 00:00:01.697702072+00:00,True,1,1,26,41601,2023-10-19 08:13:58.329000+00:00,100.0
Abbé Carton - Plantes,48.827673823165846,2.320918142795563,24,1,False,1,1970-01-01 00:00:01.697702080+00:00,False,1,1,25,14110,2023-10-19 08:13:58.186000+00:00,96.0
Marie-Georges Picquart - Pereire,48.88863669349711,2.3111706599593163,18,14,False,9,1970-01-01 00:00:01.697702220+00:00,False,1,1,32,17125,2023-10-19 08:13:58.583000+00:00,56.25
Sablons - Georges Mandel,48.863875,2.28189,26,10,False,1,1970-01-01 00:00:01.697702044+00:00,False,1,1,38,16108,2023-10-19 08:13:56.488000+00:00,68.42105263157895
Gare RER de Vincennes,48.847563015126106,2.433383166790009,7,41,False,23,1970-01-01 00:00:01.697702219+00:00,False,1,1,51,43005,2023-10-19 08:13:58.341000+00:00,13.725490196078432
Villette - Belleville,48.8726877314,2.376461327076,40,4,True,3,1970-01-01 00:00:01.697702229+00:00,True,1,1,48,19032,2023-10-19 08:13:58.116000+00:00,83.33333333333334
Théophile Gautier - François Millet,48.85034821320644,2.273029983043671,16,12,False,0,1970-01-01 00:00:01.697702217+00:00,False,1,1,30,16136,2023-10-19 08:13:57.758000+00:00,53.333333333333336
Edouard Vaillant - Galliéni,48.858462881661,2.4147954583168,41,6,False,2,1970-01-01 00:00:01.697702221+00:00,False,1,1,49,31707,2023-10-19 08:13:57.604000+00:00,83.6734693877551
Marché Secrétan,48.88125496379482,2.373463287949562,23,1,True,0,1970-01-01 00:00:01.697702177+00:00,True,1,1,26,19022,2023-10-19 08:13:57.300000+00:00,88.46153846153845
Quai de l'Aisne - Général Leclerc,48.895713,2.400571,12,12,True,6,1970-01-01 00:00:01.697702056+00:00,True,1,1,27,35005,2023-10-19 08:13:57.832000+00:00,44.44444444444444
Mairie du 11ème,48.858925,2.3789759,46,3,True,1,1970-01-01 00:00:01.697702018+00:00,True,1,1,51,11024,2023-10-19 08:13:58.495000+00:00,90.19607843137256
Auguste Cain - Jean Moulin,48.82577028927573,2.321041524410248,40,0,False,0,1970-01-01 00:00:01.697701692+00:00,False,1,1,40,14136,2023-10-19 08:13:57.719000+00:00,100.0
Volontaire - Lecourbe,48.8435137879902,2.3065522313117985,29,2,True,1,1970-01-01 00:00:01.697702093+00:00,True,1,1,31,15013,2023-10-19 08:13:58.208000+00:00,93.54838709677419
Lakanal - Commerce,48.84442462786544,2.294059172272682,51,1,True,0,1970-01-01 00:00:01.697701990+00:00,True,1,1,53,15034,2023-10-19 08:13:58.273000+00:00,96.22641509433963
Miromesnil - La Boétie,48.87372241291653,2.315848097205162,4,30,True,12,1970-01-01 00:00:01.697702072+00:00,True,1,1,35,8025,2023-10-19 08:13:56.677000+00:00,11.428571428571429
Marseille - Beaurepaire,48.871624306962985,2.3639265082738348,48,5,False,3,1970-01-01 00:00:01.697702133+00:00,False,1,1,55,10014,2023-10-19 08:13:56.728000+00:00,87.27272727272727
Mathurins - Auber,48.872988840744,2.3294984212276,3,32,True,13,1970-01-01 00:00:01.697702229+00:00,True,1,1,36,9032,2023-10-19 08:13:58.491000+00:00,8.333333333333332
Saint-Germain - Thenard,48.850571,2.3471015,21,9,True,0,1970-01-01 00:00:01.697701999+00:00,True,1,1,31,5123,2023-10-19 08:13:57.797000+00:00,67.74193548387096
Square d'Anvers,48.882633484311,2.3448844062122,31,1,True,0,1970-01-01 00:00:01.697701863+00:00,True,1,1,33,9005,2023-10-19 08:13:58.101000+00:00,93.93939393939394
Arago - Glacière,48.83486054775774,2.3445770524322067,26,1,True,1,1970-01-01 00:00:01.697701926+00:00,True,1,1,27,13002,2023-10-19 08:13:58.536000+00:00,96.29629629629629
Mairie d'Ivry-sur-Seine,48.81057120969284,2.384282648563385,34,19,False,2,1970-01-01 00:00:01.697702133+00:00,False,1,1,53,42010,2023-10-19 08:13:57.184000+00:00,64.15094339622641
Parc Georges Brassens - Brancion,48.83227829269761,2.3022570088505745,29,0,True,0,1970-01-01 00:00:01.697702048+00:00,True,1,1,29,15046,2023-10-19 08:13:58.257000+00:00,100.0
Parmentier - Abel Rabaud,48.86921273836114,2.371688821240712,48,3,True,2,1970-01-01 00:00:01.697702226+00:00,True,1,1,52,11035,2023-10-19 08:13:58.677000+00:00,92.3076923076923
Place Paul Eluard,48.7672039733195,2.4144977331161503,6,13,True,4,1970-01-01 00:00:01.697702224+00:00,True,1,1,19,46001,2023-10-19 08:13:56.552000+00:00,31.57894736842105
Exelmans - Michel-Ange,48.84309486651855,2.2597770800669053,20,13,True,1,1970-01-01 00:00:01.697702133+00:00,True,1,1,33,16040,2023-10-19 08:13:58.186000+00:00,60.60606060606061
Pierret - Madrid,48.882976576876565,2.260125767248034,2,25,True,14,1970-01-01 00:00:01.697702085+00:00,True,1,1,28,22006,2023-10-19 08:13:58.235000+00:00,7.142857142857142
Reims - Raymond Pitet,48.8888,2.296319,28,8,False,2,1970-01-01 00:00:01.697702231+00:00,False,1,1,37,17028,2023-10-19 08:13:57.523000+00:00,75.67567567567568
Saint-Vincent - Verdun,48.819211549234495,2.254007756710053,7,25,False,5,1970-01-01 00:00:01.697702230+00:00,False,1,1,34,21301,2023-10-19 08:13:58.507000+00:00,20.588235294117645
